perm_index,dK,disp_kappa_scaled,adjacency_violations,single_move,max_block_move,order_dual_proximity,score_dir,connective_density_per_100,pos_weighted_connectives,sent_connective_sd,max_sent_connectives,cluster,x,y,z,motif
109,0.6785714285714286,42.25669402162508,5,6,1,0.3214285714285714,0.2021042665462539,0.0,0.0,0.0,0.0,1,-0.29531538897191295,0.18769967203957086,0.17181417715647093,GD
110,0.6071428571428571,38.229140647121575,4,6,2,0.3928571428571428,0.2459107874321827,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
111,0.5357142857142857,27.53237384902181,5,5,1,0.4642857142857143,0.2925905915796167,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
112,0.3571428571428571,19.800968213320797,4,3,2,0.6428571428571429,0.4049441598190806,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
113,0.5357142857142857,27.9700983174894,5,6,1,0.4642857142857143,0.2923787686645245,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
114,0.5,27.979025726297834,3,7,2,0.5,0.3138030865418988,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
115,0.3928571428571428,20.703581945064453,3,5,2,0.6071428571428571,0.3827158518092102,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
116,0.75,47.031015431923095,4,7,1,0.25,0.1583279521867895,0.0,0.0,0.0,0.0,3,0.4141670135979359,0.12835392949003857,0.08502030638418798,GD
117,0.75,43.67575408413474,3,7,2,0.25,0.1589534023140764,0.0,0.0,0.0,0.0,1,-0.41073038601998946,-0.28977324521747033,0.22850660592337058,GD
118,0.5714285714285714,34.10090255641697,4,6,1,0.4285714285714285,0.2685385755109842,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
119,0.3928571428571428,23.14370135309731,4,5,2,0.6071428571428571,0.3808531823035659,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
120,0.3928571428571428,21.20128028019969,3,6,2,0.6071428571428571,0.3823026932595232,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
121,0.4285714285714285,23.85757058456411,3,5,1,0.5714285714285714,0.3589488199838042,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
122,0.5714285714285714,34.515114410542765,4,7,1,0.4285714285714285,0.2684056675445395,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
123,0.3571428571428571,23.44096172989732,3,4,2,0.6428571428571429,0.4020802538140885,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
124,0.4285714285714285,29.41106850361892,4,4,1,0.5714285714285714,0.3560102486071891,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
